Run	Fitness	Solution
26	2.3091069607743364e+00	[0.99243212833563,-0.01743601568156125,1.0310402264027778]
26	2.3091069607743364e+00	[0.99243212833563,-0.01743601568156125,1.0310402264027778]
26	2.3091069607743364e+00	[0.99243212833563,-0.01743601568156125,1.0310402264027778]
26	2.3091069607743364e+00	[0.99243212833563,-0.01743601568156125,1.0310402264027778]
26	2.3091069607743364e+00	[0.99243212833563,-0.01743601568156125,1.0310402264027778]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	8.7191002633588255e-01	[-0.046786674131471626,-0.027633379649348838,0.038299636672047555]
26	6.3681910966537458e-01	[-0.04098931611814562,-0.006050494390654845,0.03885666123488764]
26	6.3681910966537458e-01	[-0.04098931611814562,-0.006050494390654845,0.03885666123488764]
26	6.3681910966537458e-01	[-0.04098931611814562,-0.006050494390654845,0.03885666123488764]
26	6.3681910966537458e-01	[-0.04098931611814562,-0.006050494390654845,0.03885666123488764]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	3.6928415473343179e-01	[0.03780049776498903,0.005686079537238278,0.020183984787588274]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	1.1305256690607379e-01	[0.01916642496093305,0.014118212625395907,0.0019338883739676155]
26	2.2421169184617895e-02	[-0.008509530863728559,0.006230757239811683,-0.0013424181872780869]
26	2.2421169184617895e-02	[-0.008509530863728559,0.006230757239811683,-0.0013424181872780869]
26	2.2421169184617895e-02	[-0.008509530863728559,0.006230757239811683,-0.0013424181872780869]
26	2.2421169184617895e-02	[-0.008509530863728559,0.006230757239811683,-0.0013424181872780869]
26	2.2421169184617895e-02	[-0.008509530863728559,0.006230757239811683,-0.0013424181872780869]
26	1.8231656927635953e-02	[-0.003908976607308079,-0.0004618002798567507,0.008742060372194752]
26	1.8231656927635953e-02	[-0.003908976607308079,-0.0004618002798567507,0.008742060372194752]
26	1.8231656927635953e-02	[-0.003908976607308079,-0.0004618002798567507,0.008742060372194752]
26	3.1792616378325533e-03	[-0.0009153921451750943,-0.002612748555731683,0.00289156171558084]
26	3.1792616378325533e-03	[-0.0009153921451750943,-0.002612748555731683,0.00289156171558084]
26	3.1792616378325533e-03	[-0.0009153921451750943,-0.002612748555731683,0.00289156171558084]
26	3.1792616378325533e-03	[-0.0009153921451750943,-0.002612748555731683,0.00289156171558084]
26	9.0216498928441524e-04	[0.002097796160333408,0.0002482851117141761,0.0002916386683284545]
26	4.1325227870814274e-04	[-0.0002731590089097087,-0.001381144786226092,0.00031755795941234297]
26	4.1325227870814274e-04	[-0.0002731590089097087,-0.001381144786226092,0.00031755795941234297]
26	1.3966189237990534e-04	[-0.0004681617692035753,-4.82950407109696e-05,0.0006945949390893338]
26	1.3966189237990534e-04	[-0.0004681617692035753,-4.82950407109696e-05,0.0006945949390893338]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	4.1464006766744887e-05	[0.00018834204023420332,-0.0003003358007547482,0.00028866250266115556]
26	2.5656982796107286e-05	[-0.000309333698880752,-0.00010075151422593489,0.0001532529096268167]
26	2.5656982796107286e-05	[-0.000309333698880752,-0.00010075151422593489,0.0001532529096268167]
26	1.9842220588373038e-05	[-0.00019104094767343797,-0.00024790954900699724,4.5380717722955425e-05]
26	1.2368627409387045e-05	[9.407129715187562e-05,0.00020297149070416006,0.00011089422697483361]
26	1.2368627409387045e-05	[9.407129715187562e-05,0.00020297149070416006,0.00011089422697483361]
26	1.1795195771213685e-05	[-2.352131457597495e-05,0.00024183598700412432,-2.0397963643851362e-05]
26	1.1795195771213685e-05	[-2.352131457597495e-05,0.00024183598700412432,-2.0397963643851362e-05]
26	2.5594818211516213e-06	[3.768323750790096e-05,0.00010302893413857743,-2.9430277300088065e-05]
26	2.5594818211516213e-06	[3.768323750790096e-05,0.00010302893413857743,-2.9430277300088065e-05]
26	2.5594818211516213e-06	[3.768323750790096e-05,0.00010302893413857743,-2.9430277300088065e-05]
26	2.5594818211516213e-06	[3.768323750790096e-05,0.00010302893413857743,-2.9430277300088065e-05]
26	1.5016194652162085e-06	[7.891313219739322e-05,-3.616002231625729e-05,-5.841132394576856e-06]
26	1.5016194652162085e-06	[7.891313219739322e-05,-3.616002231625729e-05,-5.841132394576856e-06]
26	1.2291836029021397e-06	[1.4499364540491067e-05,-6.801533833330222e-05,-3.6870193917169524e-05]
26	6.9853305362244100e-07	[-2.288893140156101e-05,-3.4473972257192514e-05,-4.2527807616916805e-05]
26	6.5134712912140458e-07	[2.458766196234804e-05,-2.7393252991856157e-05,-4.39111278655179e-05]
26	6.5134712912140458e-07	[2.458766196234804e-05,-2.7393252991856157e-05,-4.39111278655179e-05]
26	3.2550189743574265e-07	[2.6435867416811976e-05,2.3557784522169387e-05,1.9669156029941918e-05]
26	8.9105299139191629e-08	[5.117100993990888e-06,-1.1186052966983282e-06,-2.053536865090789e-05]
26	8.9105299139191629e-08	[5.117100993990888e-06,-1.1186052966983282e-06,-2.053536865090789e-05]
26	8.9105299139191629e-08	[5.117100993990888e-06,-1.1186052966983282e-06,-2.053536865090789e-05]
26	5.6155968763960118e-09	[-1.5547981089420796e-06,1.5049644455870638e-06,4.860372049034705e-06]
26	5.6155968763960118e-09	[-1.5547981089420796e-06,1.5049644455870638e-06,4.860372049034705e-06]
26	5.6155968763960118e-09	[-1.5547981089420796e-06,1.5049644455870638e-06,4.860372049034705e-06]
26	5.6155968763960118e-09	[-1.5547981089420796e-06,1.5049644455870638e-06,4.860372049034705e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
26	4.7247894485735742e-09	[-3.647368016433482e-06,-2.6513386936121126e-06,-1.8661497385721263e-06]
27	1.5430566435137766e+01	[-0.13203783791841417,1.9792453506491468,0.21980371569737667]
27	1.5430566435137766e+01	[-0.13203783791841417,1.9792453506491468,0.21980371569737667]
27	1.5430566435137766e+01	[-0.13203783791841417,1.9792453506491468,0.21980371569737667]
27	1.0188626752829567e+01	[-1.8880494184947771,0.9075226123526372,-0.0963259122170959]
27	1.0188626752829567e+01	[-1.8880494184947771,0.9075226123526372,-0.0963259122170959]
27	1.0188626752829567e+01	[-1.8880494184947771,0.9075226123526372,-0.0963259122170959]
27	1.0188626752829567e+01	[-1.8880494184947771,0.9075226123526372,-0.0963259122170959]
27	1.0188626752829567e+01	[-1.8880494184947771,0.9075226123526372,-0.0963259122170959]
27	9.1505933436779827e+00	[1.9728815101777852,0.8758022203061838,0.08664342752403098]
27	9.1505933436779827e+00	[1.9728815101777852,0.8758022203061838,0.08664342752403098]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	3.3752109032669892e+00	[1.090446476383536,-0.035107445340209154,0.04336629397844205]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.3245105372607355e+00	[0.02380432333614091,0.02655046563870922,0.10404840156327672]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	2.1063543325265783e+00	[-0.020943544108343648,-0.055871736330438515,-0.08520642631906103]
27	1.8537621556591972e+00	[-0.9513049496244486,-0.0463059236001951,-0.01767860274065042]
27	1.8537621556591972e+00	[-0.9513049496244486,-0.0463059236001951,-0.01767860274065042]
27	1.8537621556591972e+00	[-0.9513049496244486,-0.0463059236001951,-0.01767860274065042]
27	1.8537621556591972e+00	[-0.9513049496244486,-0.0463059236001951,-0.01767860274065042]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	1.3182916552929882e+00	[-0.009524198781800441,0.07700999895595236,0.02719700266317108]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	8.8071807667026647e-01	[-0.05154119199849584,-0.04220225417417023,-0.005927663086052698]
27	3.6665252099983192e-01	[0.03684338208530207,-0.021500522778961,-0.005927663086052698]
27	3.6665252099983192e-01	[0.03684338208530207,-0.021500522778961,-0.005927663086052698]
27	3.6665252099983192e-01	[0.03684338208530207,-0.021500522778961,-0.005927663086052698]
27	3.6665252099983192e-01	[0.03684338208530207,-0.021500522778961,-0.005927663086052698]
27	3.6665252099983192e-01	[0.03684338208530207,-0.021500522778961,-0.005927663086052698]
27	2.9697214911934822e-01	[0.022070794807748678,-0.007524814985804606,-0.030934327879432708]
27	9.4591978551953559e-02	[-0.0010365486040806518,-0.021827954791610357,-4.092574082269554e-05]
27	9.4591978551953559e-02	[-0.0010365486040806518,-0.021827954791610357,-4.092574082269554e-05]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	4.9587789014999828e-02	[-0.013524305218744058,-0.002530429603732537,0.007794883797502126]
27	3.8161368866717282e-02	[0.005576347687955728,0.00412362524459349,0.012013559919593617]
27	3.8161368866717282e-02	[0.005576347687955728,0.00412362524459349,0.012013559919593617]
27	3.6497812173074351e-02	[-0.009160448258778976,0.003810076569149227,0.009251232204007882]
27	3.6497812173074351e-02	[-0.009160448258778976,0.003810076569149227,0.009251232204007882]
27	1.5419672879062318e-02	[0.000966655181185255,-0.005469693612548922,0.006846997939472885]
27	1.2425301223508711e-03	[-0.002236811197154442,-0.0009567531314219231,0.0005868445959651206]
27	1.2425301223508711e-03	[-0.002236811197154442,-0.0009567531314219231,0.0005868445959651206]
27	1.2425301223508711e-03	[-0.002236811197154442,-0.0009567531314219231,0.0005868445959651206]
27	1.2425301223508711e-03	[-0.002236811197154442,-0.0009567531314219231,0.0005868445959651206]
27	1.2425301223508711e-03	[-0.002236811197154442,-0.0009567531314219231,0.0005868445959651206]
27	5.2967150633875804e-04	[-0.0012162229448755893,-0.00012925932938880882,0.001083479197461783]
27	5.2967150633875804e-04	[-0.0012162229448755893,-0.00012925932938880882,0.001083479197461783]
27	5.2967150633875804e-04	[-0.0012162229448755893,-0.00012925932938880882,0.001083479197461783]
27	5.2967150633875804e-04	[-0.0012162229448755893,-0.00012925932938880882,0.001083479197461783]
27	3.0329090731129327e-04	[0.0011121513139369244,0.0005019163393907523,-0.0001998740532425285]
27	2.6920221380777321e-04	[0.0003745959414802973,-0.00013798356988460202,0.001094332346516822]
27	2.2772597422004992e-04	[-0.0007315465809411672,0.00017941859009896685,-0.0007619112538658243]
27	1.5351478705127874e-04	[-0.0007907304784946206,-0.00036752673832310986,-0.00011604159908996155]
27	1.5351478705127874e-04	[-0.0007907304784946206,-0.00036752673832310986,-0.00011604159908996155]
27	9.1563620824075542e-05	[-0.00022235028389206444,0.0006386459578646691,-6.49679553924136e-05]
27	9.1563620824075542e-05	[-0.00022235028389206444,0.0006386459578646691,-6.49679553924136e-05]
27	8.3590152886614533e-05	[0.0002592349137946094,-0.0005150786152884315,-0.0002980430978534005]
27	8.3590152886614533e-05	[0.0002592349137946094,-0.0005150786152884315,-0.0002980430978534005]
27	4.8357459760950405e-05	[-0.0004182858477543239,0.000134239218314076,-0.00022530825166099756]
27	4.8357459760950405e-05	[-0.0004182858477543239,0.000134239218314076,-0.00022530825166099756]
27	3.5941963144381361e-05	[6.378798166461813e-05,-0.00012054225242874535,-0.00040319605551608807]
27	3.5941963144381361e-05	[6.378798166461813e-05,-0.00012054225242874535,-0.00040319605551608807]
27	7.3162732476816927e-06	[-7.711304900668832e-05,-9.425493318722194e-05,0.0001484837873667981]
27	7.3162732476816927e-06	[-7.711304900668832e-05,-9.425493318722194e-05,0.0001484837873667981]
27	4.0098762852380787e-06	[-0.0001242615134002372,-4.0050813524912174e-05,-5.6275087583000476e-05]
27	4.0098762852380787e-06	[-0.0001242615134002372,-4.0050813524912174e-05,-5.6275087583000476e-05]
27	4.6735899061900454e-07	[2.6521589560260013e-05,3.86864815303821e-05,-1.2477798183733551e-05]
27	4.6735899061900454e-07	[2.6521589560260013e-05,3.86864815303821e-05,-1.2477798183733551e-05]
27	4.6735899061900454e-07	[2.6521589560260013e-05,3.86864815303821e-05,-1.2477798183733551e-05]
27	4.6735899061900454e-07	[2.6521589560260013e-05,3.86864815303821e-05,-1.2477798183733551e-05]
27	4.6735899061900454e-07	[2.6521589560260013e-05,3.86864815303821e-05,-1.2477798183733551e-05]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	5.4061644050307223e-09	[-3.459558831455444e-06,-3.864163606089446e-06,5.912638816166496e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.0218883517154609e-09	[-1.618440932203023e-06,1.5696327197773314e-06,-2.603083833371951e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.1881695627380395e-10	[-6.163946913986027e-07,-3.9892394513931113e-07,-2.4457719857292613e-07]
27	1.0506440162316721e-10	[-7.135828288677164e-08,5.519904478628019e-08,7.221020747523575e-07]
27	9.9422692301232019e-11	[-2.4694613138696157e-07,3.949826537033358e-07,-5.330624477954483e-07]
27	4.1403325212741038e-11	[-4.3506123934529e-07,9.738632163936148e-08,9.959312462105875e-08]
